name,url,phone,category,latitude,longitude,Address,City,Pincode
Jimmy John's,https://m.yelp.com/biz/jimmy-johns-atlanta-10?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-352-1111,Sandwiches; sandwiches; ,33.80727,-84.39364,1921 Peachtree Rd, Atlanta, GA 30309
Black Bear Tavern,https://m.yelp.com/biz/black-bear-tavern-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-355-9089,Pubs; pubs; ,33.8075138584452,-84.3935840602577,1931 Peachtree Rd NE, Atlanta, GA 30309
Pre-Made Paleo,https://m.yelp.com/biz/pre-made-paleo-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-995-5772,Food Delivery Services; fooddeliveryservices; ,33.8108139038086,-84.3750381469727,442 Plasters Ave, Atlanta, GA 30324
Atlantis Restaurant & Lounge,https://m.yelp.com/biz/atlantis-restaurant-and-lounge-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-974-5155,Mediterranean; mediterranean; Lounges; lounges; Hookah Bars; hookah_bars; ,33.810454,-84.36748,1937 Piedmont Cir NE, ATLANTA, GA 30324
Cirque Daiquiri Bar and Grill,https://m.yelp.com/biz/cirque-daiquiri-bar-and-grill-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-996-2482,Bars; bars; American (Traditional); tradamerican; ,33.810978,-84.370056,2160 Monroe Dr NE, Atlanta, GA 30324
Wendy's,https://m.yelp.com/biz/wendys-atlanta-12?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-876-8250,Burgers; burgers; Fast Food; hotdogs; ,33.81046,-84.36686,1940 Piedmont Rd NE, Atlanta, GA 30324
Papa John's Pizza,https://m.yelp.com/biz/papa-johns-pizza-atlanta-39?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-607-1229,Pizza; pizza; ,33.8078618,-84.3672855,1874 Piedmont Ave NE, Atlanta, GA 30324
Ixtlan,https://m.yelp.com/biz/ixtlan-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-549-2433,Bars; bars; ,33.810977935791,-84.3700561523438,2160 Monroe Dr NE, Atlanta, GA 30324
Colonnade Restaurant,https://m.yelp.com/biz/colonnade-restaurant-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-874-5642,Southern; southern; American (Traditional); tradamerican; ,33.8095565,-84.3609942,1879 Cheshire Bridge Rd NE, Atlanta, GA 30324
Nino's Italian Restaurant,https://m.yelp.com/biz/ninos-italian-restaurant-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-874-6505,Italian; italian; Bars; bars; ,33.8098831176758,-84.3597259521484,1931 Cheshire Bridge Rd NE, Atlanta, GA 30324
Las Margaritas,https://m.yelp.com/biz/las-margaritas-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-873-4464,Latin American; latin; Mexican; mexican; Cuban; cuban; ,33.80963,-84.36256,1842 Chesire Bridge Rd, Atlanta, GA 30324
Horton Global Strategies,https://m.yelp.com/biz/horton-global-strategies-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Restaurants; restaurants; ,33.8085479736328,-84.3447189331055,1364 Arnold Ave NE, Atlanta, GA 30324
Villas on Briarcliff Apartments,https://m.yelp.com/biz/villas-on-briarcliff-apartments-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-888-870-5103,Apartments; apartments; ,33.8357904553413,-84.3153054267168,1831 Briarcliff Cir NE, Atlanta, GA 30329
Calibre Woods Apartments,https://m.yelp.com/biz/calibre-woods-apartments-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-634-4259,Apartments; apartments; ,33.81403,-84.3152,2075 Lavista Road NE, Atlanta, GA 30329
Golden Buddha Restaurant,https://m.yelp.com/biz/golden-buddha-restaurant-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-633-5252,Chinese; chinese; ,33.8102073669434,-84.3085098266602,1905 Clairmont Rd, Decatur, GA 30033
Papa John's Pizza,https://m.yelp.com/biz/papa-johns-pizza-decatur-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-315-8282,Pizza; pizza; ,33.8126151,-84.3073135,3077 N Druid Hills Rd, Decatur, GA 30033
Rajbhog Foods,https://m.yelp.com/biz/rajbhog-foods-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-329-4254,Indian; indpak; ,33.8109265,-84.2770124,1080 Oaktree Rd, Decatur, GA 30033
Go Vegetarian Restaurant,https://m.yelp.com/biz/go-vegetarian-restaurant-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-481-5923,Vegetarian; vegetarian; ,33.8103813,-84.270688,2179 Lawrenceville Hwy, Decatur, GA 30033
Madras Mantra,https://m.yelp.com/biz/madras-mantra-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-636-4400,Indian; indpak; Vegetarian; vegetarian; ,33.8104286193848,-84.2707061767578,2179 Lawrenceville Hwy, Decatur, GA 30033
Lucky China Restaurant,https://m.yelp.com/biz/lucky-china-restaurant-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-248-1288,Chinese; chinese; ,33.8104286193848,-84.2707061767578,2179 Lawrenceville Hwy, Decatur, GA 30033
Dairy Queen,https://m.yelp.com/biz/dairy-queen-decatur-4?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-636-4737,Restaurants; restaurants; ,33.8122444152832,-84.2718505859375,2212 Lawrenceville Hwy, Decatur, GA 30033
Krystal Company,https://m.yelp.com/biz/krystal-company-decatur?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-633-7579,Fast Food; hotdogs; ,33.8122673034668,-84.2707214355469,2223 Lawrenceville Hwy, Decatur, GA 30033
Merhaba Shawarma,https://m.yelp.com/biz/merhaba-shawarma-clarkston-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-228-2644,Mediterranean; mediterranean; ,33.8099060058594,-84.2397994995117,4188 E Ponce De Leon Ave, Clarkston, GA 30021
Kathmandu Kitchen & Grill,https://m.yelp.com/biz/kathmandu-kitchen-and-grill-clarkston?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-732-3449,Indian; indpak; Himalayan/Nepalese; himalayan; ,33.8119878,-84.2420872,926 Montreal Rd, Clarkston, GA 30021
Blue Sky Cafe,https://m.yelp.com/biz/blue-sky-cafe-clarkston?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-499-2991,Ethiopian; ethiopian; ,33.80873,-84.24087,4144 E Ponce de Leon Ave, Clarkston, GA 30021
Reem Restaurant,https://m.yelp.com/biz/reem-restaurant-clarkston?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-298-2006,Ethiopian; ethiopian; ,33.8099601119757,-84.2408654093742,3647 Market St, Clarkston, GA 30021
American Wings,https://m.yelp.com/biz/american-wings-clarkston?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-499-2428,Restaurants; restaurants; ,33.809906,-84.239799,4188 E Ponce De Leon Ave, Clarkston, GA 30021
Gyro Pizza,https://m.yelp.com/biz/gyro-pizza-stone-mountain?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-470-375-7137,Mediterranean; mediterranean; Pizza; pizza; ,33.8076820373535,-84.1876525878906,6200 Memorial Dr, Stone Mountain, GA 30083
Great Wall,https://m.yelp.com/biz/great-wall-lithia-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-948-7181,Comfort Food; comfortfood; Cantonese; cantonese; ,33.7982871383429,-84.6419522166252,3018 Bankhead Hwy, Lithia Springs, GA 30122
B & B Fish and Wing,https://m.yelp.com/biz/b-and-b-fish-and-wing-lithia-springs?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-732-1565,Restaurants; restaurants; ,33.7981821,-84.6418976,3046 Veterans Memorial Hwy, Lithia Springs, GA 30122
Bar-B-Que Bobby,https://m.yelp.com/biz/bar-b-que-bobby-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-944-2111,Barbeque; bbq; ,33.8008632078678,-84.5677863097861,6281 Factory Shoals Rd, Mableton, GA 30126
Martin's Fresh Tastes Best,https://m.yelp.com/biz/martins-fresh-tastes-best-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-941-4992,Fast Food; hotdogs; ,33.8014012,-84.5673579,6240 Mableton Pkwy SW, Mableton, GA 30126
RJabs Wings,https://m.yelp.com/biz/rjabs-wings-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-739-7200,Chicken Wings; chicken_wings; Burgers; burgers; Hot Dogs; hotdog; ,33.80089,-84.56724,6274 Mableton Pkwy SW, Mableton, GA 30126
Caribbean Breeze Eatery,https://m.yelp.com/biz/caribbean-breeze-eatery-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-401-7464,Caribbean; caribbean; Vegetarian; vegetarian; ,33.8016815185547,-84.5668487548828,6231 Mableton Pkwy, Mableton, GA 30126
Fanatics,https://m.yelp.com/biz/fanatics-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-745-1000,Sports Bars; sportsbars; American (Traditional); tradamerican; ,33.8030700683594,-84.5675811767578,6175 Mableton Pkwy SW, Mableton, GA 30126
Mani Mani Hot Wings and Grill,https://m.yelp.com/biz/mani-mani-hot-wings-and-grill-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-739-4999,American (Traditional); tradamerican; Cheesesteaks; cheesesteaks; Chicken Wings; chicken_wings; ,33.8020096,-84.568512,6200 Mableton Pkwy, Mableton, GA 30126
Caribbean Breeze Eatery,https://m.yelp.com/biz/caribbean-breeze-eatery-mableton-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-401-7464,Caribbean; caribbean; ,33.8016815185547,-84.5668487548828,6231 Mableton Pkwy, Mableton, GA 30126
Domino's Pizza,https://m.yelp.com/biz/dominos-pizza-mableton-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-941-2959,Pizza; pizza; Chicken Wings; chicken_wings; Sandwiches; sandwiches; ,33.80089,-84.56724,6274 Mableton Pkwy SW, Mableton, GA 30126
The Pizza Spot,https://m.yelp.com/biz/the-pizza-spot-mableton?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-505-8200,Sports Bars; sportsbars; Pizza; pizza; ,33.7990684509277,-84.5137405395508,1450 Veterans Memorial Hwy SE, Mableton, GA 30126
Burnt Orange Design,https://m.yelp.com/biz/burnt-orange-design-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-883-2630,Graphic Design; graphicdesign; ,33.79634516547,-84.4518619047852,no address, Atlanta, GA 30318
H&F Bread Co,https://m.yelp.com/biz/h-and-f-bread-co-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-350-8877,Bakeries; bakeries; ,33.7967914,-84.4338193,1500 Marietta Boulevard NW, Atlanta, GA 30318
Carlyle's Catering,https://m.yelp.com/biz/carlyles-catering-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-872-4231,Caterers; catering; ,33.7990958,-84.4322467,1500 Southland Cir, Atlanta, GA 30318
Anya Bridal,https://m.yelp.com/biz/anya-bridal-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-699-4655,Bridal; bridal; Formal Wear; formalwear; ,33.799144744873,-84.4322052001953,1500 Southland Circle, Atlanta, GA 30318
Flip Burger Boutique,https://m.yelp.com/biz/flip-burger-boutique-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-343-1609,Burgers; burgers; ,33.798407,-84.415857,1587 Howell Mill Rd, Atlanta, GA 30318
Mama Niki's Pizza,https://m.yelp.com/biz/mama-nikis-pizza-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-350-0514,Pizza; pizza; Sandwiches; sandwiches; ,33.8011589,-84.4147034,1715 Howell Mill Rd NW, Atlanta, GA 30318
Waffle House #1172,https://m.yelp.com/biz/waffle-house-1172-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-351-0172,Diners; diners; Breakfast & Brunch; breakfast_brunch; American (Traditional); tradamerican; ,33.8006243,-84.4159337,1700 Howell Mill Rd, Atlanta, GA 30318
Piccadilly Classic American Cooking,https://m.yelp.com/biz/piccadilly-classic-american-cooking-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-352-1743,Restaurants; restaurants; ,33.8011589,-84.4147034,1715 Howell Mill Rd NW, Atlanta, GA 30318
Jimmy Johns,https://m.yelp.com/biz/jimmy-johns-atlanta-20?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-702-8400,Sandwiches; sandwiches; ,33.799083,-84.415664,1605 Howell Mill Rd NW, Atlanta, GA 30318
Arby's,https://m.yelp.com/biz/arbys-atlanta-16?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-351-2729,Fast Food; hotdogs; Sandwiches; sandwiches; ,33.8016586,-84.414917,1751 Howell Mill Rd NW, Atlanta, GA 30318
Great Panda,https://m.yelp.com/biz/great-panda-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-351-2777,Restaurants; restaurants; ,33.8011589,-84.4147034,1715 Howell Mill Road NW, Atlanta, GA 30318
Subway,https://m.yelp.com/biz/subway-atlanta-9?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-352-5435,Fast Food; hotdogs; Sandwiches; sandwiches; ,33.8011589,-84.4147034,1715 Howell Mill Road NW, Atlanta, GA 30318
Oriental Delight,https://m.yelp.com/biz/oriental-delight-atlanta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-355-9988,Chinese; chinese; Chicken Wings; chicken_wings; ,33.80933,-84.3929749,2025 Peachtree Rd NE, Atlanta, GA 30309
The Lenox Cafe,https://m.yelp.com/biz/the-lenox-cafe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-842-0067,American (Traditional); tradamerican; ,33.8488541,-84.3644333,3399 Peachtree Rd NE, Atlanta, GA 30326
Tavernpointe,https://m.yelp.com/biz/tavernpointe-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-549-3954,Cocktail Bars; cocktailbars; American (New); newamerican; ,33.7972634514699,-84.3883429126587,1545 Peachtree St, Atlanta, GA 30309
Limo Atlanta & Airport Car Service,https://m.yelp.com/biz/limo-atlanta-and-airport-car-service-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-436-2700,Limos; limos; ,33.7985877990723,-84.388298034668,no address, Atlanta, GA 30309
Atlanta Taste of the Trucks,https://m.yelp.com/biz/atlanta-taste-of-the-trucks-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-875-1995,Food Trucks; foodtrucks; ,33.7971137,-84.3804888,930 Spring St, Atlanta, GA 30309
Varuni Napoli,https://m.yelp.com/biz/varuni-napoli-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-709-2690,Italian; italian; Pizza; pizza; ,33.7965075,-84.3687998,1540 Monroe Dr NE, Atlanta, GA 30324
HOBNOB,https://m.yelp.com/biz/hobnob-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-968-2288,American (New); newamerican; Pubs; pubs; ,33.7966804504395,-84.3689422607422,1551 Piedmont Ave NE, Atlanta, GA 30324
Bantam + Biddy,https://m.yelp.com/biz/bantam-biddy-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-907-3469,Breakfast & Brunch; breakfast_brunch; Southern; southern; Gluten-Free; gluten_free; ,33.7982624354443,-84.3709311748688,1544 Piedmont Ave, Atlanta, GA 30324
Green Sprout,https://m.yelp.com/biz/green-sprout-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-874-7373,Vegetarian; vegetarian; Chinese; chinese; Vegan; vegan; ,33.7959289550781,-84.3690032958984,
Cowtippers,https://m.yelp.com/biz/cowtippers-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-874-3751,American (Traditional); tradamerican; ,33.798244,-84.3683866,1600 Piedmont Ave, Atlanta, GA 30324
Top Spice Thai & Malaysian Cuisine,https://m.yelp.com/biz/top-spice-thai-and-malaysian-cuisine-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-685-9333,Thai; thai; ,33.7962494,-84.3694611,1529 Piedmont Ave NE, Atlanta, GA 30324
Burkhart's Pub,https://m.yelp.com/biz/burkharts-pub-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-872-4403,Gay Bars; gaybars; Steakhouses; steak; Pubs; pubs; ,33.795083,-84.3711592,1492 Piedmont Ave NE, Atlanta, GA 30309
Atmosphere Bistro,https://m.yelp.com/biz/atmosphere-bistro-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-702-1620,French; french; Breakfast & Brunch; breakfast_brunch; ,33.79885,-84.36855,1620 Piedmont Ave NE, Atlanta, GA 30324
Ru San's Midtown,https://m.yelp.com/biz/ru-sans-midtown-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-875-7042,Sushi Bars; sushi; Japanese; japanese; Seafood; seafood; ,33.7956456,-84.3689065,
Vinny's New York Pizza,https://m.yelp.com/biz/vinnys-new-york-pizza-atlanta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-464-5513,Pizza; pizza; Desserts; desserts; Salad; salad; ,33.7966727859864,-84.3702031656565,1544 Piedmont Ave NE, Atlanta, GA 30324
Panera Bread,https://m.yelp.com/biz/panera-bread-atlanta-11?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-853-3273,Sandwiches; sandwiches; Salad; salad; Soup; soup; ,33.797797,-84.370625,1544 Piedmont Ave NE, Atlanta, GA 30324
China Garden At Ansley II Mall,https://m.yelp.com/biz/china-garden-at-ansley-ii-mall-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-892-6133,Chinese; chinese; American (Traditional); tradamerican; ,33.7992432,-84.3708551,1579 Monroe Dr NE, Atlanta, GA 30324
Moe's Southwest Grill,https://m.yelp.com/biz/moes-southwest-grill-atlanta-5?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-879-9663,Mexican; mexican; Tex-Mex; tex-mex; ,33.7984027764414,-84.3706968465576,1544 Piedmont Ave, Atlanta, GA 30324
Smith's Olde Bar,https://m.yelp.com/biz/smiths-olde-bar-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-875-1522,Bars; bars; Music Venues; musicvenues; Pool Halls; poolhalls; ,33.79762,-84.3689799,1578 Piedmont Ave NE, Atlanta, GA 30324
